Words,Count
prayerbook,1
enjoyments,4
fleeting,1
superficial,3
qualification,2
speak,82
possess,14
convenience,3
ugly,5
conveniences,2
nicety,5
fancied,12
play,62
matrimonial,14
banquet,1
plainly,45
proposed,20
match,70
discovered,87
flattering,4
symptoms,32
enamoured,3
gardens,4
lands,2
tenements,2
hereditaments,1
passionately,9
contracted,11
witch,6
endor,1
nearest,5
fished,2
intentions,12
hers,16
heir,11
interposition,3
plentifully,11
essential,9
engage,18
affections,25
amiable,26
parent,16
offspring,5
industrious,10
whilst,9
desires,26
contriving,1
forward,39
observer,5
decorum,10
lookout,1
glance,3
gesture,1
escaped,30
abated,8
disinterested,9
follow,43
refuse,23
consent,83
disadvantageous,8
point,34
oracle,1
strangely,6
perplexed,3
regulate,2
length,98
resolved,127
opportunities,8
addresses,16
reserved,9
mistress,142
form,30
thousands,8
handed,1
tradition,1
daughter,181
translate,1
nolo,1
episcopari,1
phrase,38
immemorial,3
perfectly,59
understood,38
repeated,37
warmth,11
earnestness,6
due,16
eagerness,16
propriety,9
decreased,1
violence,45
refusal,11
tire,5
leading,2
courtship,7
pleasantest,2
actor,5
dull,12
tiresome,2
audience,17
citadel,2
defended,2
surrendered,5
discretion,11
distance,43
secured,11
indifference,7
insight,1
devil,79
xii,11
bargains,2
fight,21
marry,64
previous,17
ceremony,17
issue,11
parties,26
really,108
earnest,37
break,25
aspect,16
affect,24
impart,8
affair,53
distracts,1
invectives,5
accusing,2
attachment,12
addicted,6
safely,8
trusted,5
indiscreet,3
brotherwhy,1
lookee,9
maxim,16
happen,34
imposed,16
averse,7
forgiven,12
upwards,8
happy,71
quite,20
perfections,9
deficiency,5
choice,16
consist,2
immense,6
wealth,9
declarations,9
proposal,28
consulted,5
modesty,25
overcome,3
obligations,38
sui,1
juris,1
answerable,2
accused,6
accusations,2
panegyric,2
encomiums,6
forgive,43
hazard,9
appears,23
disapprove,1
foundation,15
cement,1
union,7
marriages,4
profanation,2
disquiet,5
convert,4
institution,4
lust,3
avarice,12
matches,5
induced,18
merely,7
deny,32
epithet,6
liked,15
sole,11
violently,18
overlook,4
imperfections,9
require,20
reject,5
inconsistent,7
conclude,36
anything,133
taught,41
worldly,14
exacts,1
altogether,35
demands,6
posterity,9
vanity,21
create,5
abundantly,7
wants,13
equipage,7
list,1
neglected,10
scarce,112
distinguishable,2
madnessi,1
contract,6
themto,1
fools,12
knavesin,1
increase,6
estate,46
pleasures,15
mad,20
tasting,3
sweets,5
tenderest,13
senseless,3
owe,22
sermon,4
listened,6
profoundest,2
attention,30
cost,15
discomposure,4
muscles,3
praised,5
dine,12
bishop,3
lordship,66
mounted,12
pulpit,3
xiii,7
concludes,6
unnatural,12
reconciliation,11
hasten,6
substance,7
added,54
paid,34
request,21
willing,12
possibility,9
notice,40
notable,6
maxims,4
earth,45
disciples,3
kick,3
stool,2
offices,20
advised,20
discard,2
positively,8
confidently,4
actions,39
fairly,16
diabolical,7
principle,17
assign,8
coldness,6
daily,16
grew,29
rudeness,5
visible,14
remonstrated,6
privately,10
obtain,25
liberty,59
strange,54
cruel,50
pierces,1
breast,26
proceeds,10
behalf,20
transgressions,2
performed,15
administer,4
comfort,48
consolation,4
biting,2
calamity,4
wounded,12
conscience,39
flies,4
upbraids,1
spotted,1
hardhearted,1
baseness,13
injury,28
endeavoured,40
pumped,2
unforgiving,1
arguments,21
professed,9
bride,8
honeymoon,1
husband,161
rancour,2
insupportable,2
submit,21
encounter,4
insults,5
portion,12
represented,15
feigned,1
promised,58
welldissembled,1
content,15
played,14
kills,1
mortality,1
diseasesviz,1
physician,17
cure,14
diligent,4
enquiry,19
cursed,7
hellish,4
policy,6
fierceness,4
complexion,10
deficient,10
reputed,5
malignant,1
heightened,8
mixing,2
joined,24
indignation,21
gratitude,32
product,1
scenes,16
felicity,11
transactions,7
properly,23
apology,15
pursue,27
profess,8
disclose,4
revolutions,2
countries,8
painful,6
historian,15
preserve,29
regularity,5
series,3
thinks,11
fill,12
paper,25
detail,2
months,18
employs,3
aeras,1
transacted,1
stage,46
histories,4
newspaper,4
news,82
compared,18
coach,31
empty,13
writer,23
keep,66
pace,13
amanuensis,1
travels,5
slowly,1
centuries,1
monkish,1
dulness,5
bright,8
busy,7
nobly,5
distinguished,16
poet,17
ad,4
confligendum,1
venientibus,1
undique,1
poenis,1
omnia,3
cum,1
belli,1
trepido,1
concussa,1
tumultu,1
horrida,2
contremuere,1
sub,4
altis,1
aetheris,1
auris,1
dubioque,1
fuit,2
utrorum,1
regna,1
cadendum,1
omnibus,5
humanis,1
esset,1
terraque,1
marique,1
adequate,13
translation,4
creech,1
carthage,1
frighted,8
rome,4
shook,21
fierce,4
alarms,1
undecided,1
nation,23
lord,158
trust,18
producing,8
chasm,1
periods,3
unobserved,3
blanks,2
grand,8
lottery,3
registers,1
drawn,25
guildhall,1
dispose,5
prize,4
newspapers,2
office,38
sold,12
claim,11
adventurers,1
understand,42
brokers,2
secrets,13
cabinet,1
council,4
chapters,9
contain,10
comprise,1
accountable,4
court,35
critical,3
founder,1
province,5
therein,2
subjects,8
bound,11
obey,15
readily,37
cheerfully,2
comply,16
principally,24
ease,17
institutions,1
jure,1
divino,1
tyrant,9
commodity,3
created,8
rule,29
unanimously,2
concur,4
supporting,5
rendering,4
cautions,2
eight,6
celebration,3
nuptials,1
appearances,6
midwife,2
born,30
joy,53
alienate,1
godfather,1
thomas,8
hitherto,33
visiting,11
newborn,1
bred,22
tommy,12
consented,21
rigid,5
monuments,1
incontinence,3
fruits,7
sin,9
quoted,6
texts,3
visits,14
fathers,65
sour,5
grapes,1
childrens,1
edgec,1
legality,1
punishing,8
bastard,28
destroying,4
held,26
nobody,31
commonwealth,3
urged,12
denunciation,1
jews,1
idolatry,1
relinquishing,1
hating,1
king,51
parabolically,1
spoken,17
denote,6
almighty,3
avenging,1
indecent,7
blasphemous,2
acting,6
original,13
notions,12
implanted,1
minds,29
revealed,7
revelation,2
firmly,18
legitimate,1
press,9
fondness,32
jealous,5
threatened,14
reasonings,1
insatiable,1
confirm,11
abused,18
detected,2
trace,5
fountainhead,1
minutely,3
reveal,7
oeconomy,2
rare,11
shock,13
credulity,3
domestic,6
government,17
aristotle,11
instructed,9
allowed,21
commendations,2
bestnatured,8
pleasantry,4
humour,43
denying,6
talent,4
emolument,5
school,25
qualified,8
formidable,3
seminaries,1
eton,1
westminster,1
scholars,3
divided,5
classes,1
upper,16
son,95
seventeen,3
syntaxis,1
seven,14
parishboys,1
write,37
stipend,1
arising,13
hardly,55
indulged,9
luxuries,1
clerk,24
barber,38
annuity,9
pounds,16
christmas,2
enabled,7
cheer,2
festival,1
treasures,7
pedagogue,14
kitchen,55
twenty,46
amassed,2
resembled,6
mistresss,1
harlots,2
progress,7
profest,6
follower,2
sect,6
xantippe,2
anywhere,3
sweetness,13
poisons,1
pledges,2
nine,7
default,1
jolly,8
brisk,3
arose,35
uneasiness,30
jealousy,24
durst,15
civility,25
injuries,5
females,10
security,10
beforementioned,7
four,23
partridges,8
schoolmasters,2
permitted,10
partridge,454
instructions,14
commemorated,7
gout,8
distempers,4
slightest,2
husbands,23
teaching,3
suffered,69
neglect,19
passing,9
leaning,7
suddenly,22
chair,51
lurking,2
concealed,14
waits,1
reinforcement,2
declares,5
hostile,3
operations,12
corroborate,2
da,2
mihi,2
aliquid,1
potum,1
smiled,7
badness,4
cast,27
blushed,4
consciousness,5
laughed,8
fury,18
trencher,1
whore,17
tricks,11
instant,58
knife,2
executed,8
tragical,15
motionless,8
restrained,11
venturing,1
opposition,13
staring,8
move,9
returning,27
defensive,4
measures,11
preservation,12
retreat,6
othello,3
changes,1
moon,20
fresh,12
suspicions,17
resolvd,1
pack,9
alls,3
begone,1
walls,2
interpose,4
recourse,2
receipt,5
adept,1
remembered,11
contained,12
leve,1
quod,5
bene,1
fertur,1
onus,1
burden,5
becomes,19
lightest,2
borne,9
mouth,44
offered,59
tempest,1
packing,4
quantity,17
brown,9
sufficed,2
pittance,2
consort,1
unpleasantly,1
admitted,22
excuses,5
readier,3
belief,11
recall,3
spending,4
pert,2
obstinate,2
disputes,2
superior,29
persisting,4
hate,23
inveteracy,2
bloody,23
battles,5
duels,2
concessions,4
freemasonry,1
divulged,2
members,6
honourable,21
fraternity,4
acts,19
amends,30
passions,29
whichever,1
inclined,39
angry,62
ordinarily,2
twentyfour,8
hours,68
raged,2
remission,2
affability,6
exercises,6
followers,1
perform,11
serenity,6
calms,1
mariner,1
forerunners,1
storm,12
devotees,1
superstition,6
opposite,9
antients,12
nemesis,2
deity,11
invidious,1
peculiar,5
overturning,1
believing,3
heathen,15
encouraging,6
john,6
fr,1
philosopher,19
bestir,2
sudden,38
transition,2
bad,59
remarked,18
relate,35
facts,13
causes,12
knowing,20
descanting,2
ages,9
nations,7
apart,5
rendezvous,4
curious,11
meet,37
mutual,8
barbers,5
justly,22
greeks,7
proverbial,1
expression,19
horace,20
epistles,3
makes,25
inferior,21
greek,7
predecessors,4
foreign,6
discussed,2
handled,6
coffeehouses,3
occurrences,9
largely,2
serves,5
whereas,26
polity,1
seeing,82
british,2
esteem,21
chandlers,1
shop,5
seat,14
vulgarly,5
gossiping,1
asked,81
cured,7
quarrel,22
boldly,11
gossip,1
fancy,31
enow,7
overseer,1
hastily,34
begotten,1
wench,32
quick,5
journeymen,1
instantly,47
starting,10
rushed,8
dissembled,1
satiety,3
confusion,30
grimalkin,2
youngest,3
feline,1
degenerates,1
ferocity,2
elder,9
branches,1
tiger,1
mouse,4
tormented,9
sport,14
escapes,7
clutches,5
frets,2
scolds,1
growls,1
swears,1
trunk,1
box,5
hid,5
lightning,3
prey,4
envenomed,1
wrath,17
bites,1
scratches,2
mumbles,1
wig,2
torn,6
descended,5
denoting,1
claws,1
unhappily,13
armed,3
attempted,32
antagonist,9
disarm,1
confine,12
struggle,7
erected,4
stays,7
breasts,9
redundant,2
hung,8
marked,3
gnashed,1
fire,62
sparkles,1
smiths,2
forge,2
darted,4
amazonian,3
heroine,22
bolder,3
getting,11
weapons,7
wore,10
useless,2
softness,7
dissolved,2
hallowing,5
agonies,14
death,60
beseeching,1
haste,23
obeyed,7
entering,8
applying,5
remedies,2
spirits,58
cordial,3
manifold,3
contented,54
upbraiding,6
cruelest,1
tore,4
blows,18
marks,17
carry,46
accusation,8
witness,16
interpreted,4
charge,27
una,1
voce,2
rebuke,11
revile,2
coward,11
appealed,5
barbarity,3
murdered,16
lift,7
hearts,19
bloods,1
bodies,9
personal,6
conference,2
sufferings,18
reflection,24
miracle,6
transpire,1
rung,5
baddington,3
beaten,2
reported,10
somewhere,8
affirmed,7
variously,2
caught,18
transferred,4
reached,18
forgiving,4
objects,28
futurity,1
likelihood,3
blifils,17
goodwill,7
discoveries,6
conniving,2
resented,5
gotten,5
scent,7
storythough,1
particulars,14
sorry,71
lose,38
chid,5
conclusion,26
assurance,30
judging,3
alliance,14
politic,8
confederacy,2
slave,6
liable,15
prevented,57
explicit,12
cunning,14
feared,12
displease,2
pieces,11
intelligence,4
ours,7
solving,1
imputing,2
showed,19
endeavouring,23
ingratiate,3
commending,2
uneasy,23
perishing,2
opportunity,81
discourse,52
proved,13
nowhere,7
beneficence,7
generosity,37
instituted,4
enforce,1
lesson,10
philosophers,14
moral,12
savoured,2
sublime,5
christianlike,1
elevation,3
approaching,6
angelic,4
attained,5
grace,10
candour,3
brethren,10
distribution,1
alms,4
prejudice,9
truer,2
extended,3
absurd,14
doctrine,21
preached,4
practise,3
benefactions,2
choicest,4
bounty,7
inward,2
timorous,3
bestowing,3
dye,2
actually,24
chusing,6
checked,2
liberality,6
pious,8
dispute,17
translated,4
action,42
meritorious,6
barely,7
discharging,6
construction,3
tenor,1
testament,1
indispensable,1
enjoined,7
withal,1
reward,31
distresses,15
condescend,11
necessities,3
relieve,21
superfluities,2
coffers,3
save,14
vanitythis,1
epicures,2
mouths,6
predicated,1
largesses,3
unworthy,16
hardening,1
persuasion,8
depravity,4
lock,6
atheism,2
enthusiasm,1
unfair,4
argue,7
individuals,4
searching,9
exception,3
ignorance,19
hasty,16
proceedings,5
trial,6
incontinency,2
furnished,11
measure,17
interested,8
opposing,2
intitled,6
slower,1
disadvantage,9
scandal,16
access,6
companions,14
attending,9
utter,13
courtier,2
accommodate,3
dispatch,2
fifteen,2
confirmation,5
viva,1
defence,21
paradisehall,1
anne,1
accuser,1
seated,7
pleaded,5
vehement,10
examined,8
related,39
unwilling,13
depose,1
promises,18
anywise,2
persisted,9
asserting,4
protesting,4
importunity,2
tormenting,7
owned,10
falsely,3
murder,26
imputation,7
remedy,6
addressing,9
injured,17
manys,6
drunkenness,8
commandments,1
mattered,2
roof,5
defile,1
beastly,1
stinking,3
whores,7
defiled,1
bullocking,1
likely,33
ant,9
bullock,1
scorned,4
run,59
im,10
sureand,1
bodily,5
oath,21
abed,5
forgot,24
beat,22
civilly,7
taxed,1
adultery,1
begged,61
pacified,7
promising,9
turning,43
aghast,2
hurried,12
assured,62
prevaricating,1
lying,11
backward,14
atonement,3
exhorted,2
begin,18
compliment,12
refuses,3
admit,20
lawbook,1
eternal,15
dissension,2
perjury,4
whipping,4
fining,1
imprisoning,1
transporting,4
hanging,6
bid,23
coolness,2
patient,26
witnesses,4
defer,2
final,14
determination,5
messenger,11
addressed,11
chiefly,17
assembled,15
recruiting,3
deserved,22
avowing,2
deprived,17
industry,5
income,7
upbraided,3
depriving,6
benefit,5
paragraph,4
impute,9
historic,5
muse,10
entrusted,4
suspend,5
convict,2
bench,3
justices,7
bastardy,1
positiveness,1
sacrament,2
clear,16
comparing,2
delivery,2
followed,19
omit,12
lad,44
eighteen,3
subsisted,4
intimacy,15
blind,11
enraged,11
repented,9
refused,32
bettertempered,1
undertook,11
solicit,5
restore,6
solicitations,8
nevertheless,16
unsuccessful,2
offenders,2
pardon,88
criminals,3
wantonly,5
doubtfulness,1
mitigation,3
disregarded,1
petitions,1
offender,3
intercessions,2
pardoned,5
severe,19
doubling,1
lessened,7
abandon,9
indolent,2
interposed,13
support,40
conveyed,18
benefactor,8
disproportionate,1
demerit,3
wretchedness,7
miserable,36
couple,21
considerably,9
wretched,17
approbation,10
relent,1
rigour,4
cold,44
sang,2
praises,10
forgiveness,17
poverty,9
distress,39
termed,3
discontinued,1
lastmentioned,5
change,26
starving,5
couples,3
extract,2
effectually,10
demolished,2
reaped,1
harvest,3
fonder,6
counterbalance,1
diminutions,1
agree,22
placed,34
durable,1
understandings,5
bone,8
quarrels,5
sovereign,8
exercised,8
topic,5
awkward,3
conceited,2
blockhead,9
yields,1
proudest,2
yielded,14
victory,19
preferment,2
submission,8
hoadley,1
endured,1
weary,5
opinions,14
haughtiness,1
insolence,5
torrent,10
calm,3
interval,15
fits,8
alteration,16
pish,2
pshaw,1
enduring,1
indignity,4
tame,2
provoked,11
harmless,4
filling,10
moderate,11
purer,4
six,24
moroseness,1
cat,4
estimation,2
surfeit,2
excluded,5
conveying,12
mate,2
puts,7
denies,2
disturb,10
restraints,1
dislikes,1
detests,3
flow,11
widow,14
sheds,3
ashes,3
turbulency,1
torment,4
previously,2
asserted,11
objected,5
loved,38
caress,3
repose,12
tended,7
designed,12
sanguine,5
expectations,11
obvious,3
intimate,15
tolerable,8
guess,22
spend,6
observers,2
furnish,11
moderation,5
ample,3
enjoyment,3
toying,1
spitting,1
hurt,17
effeminate,5
complaining,6
attempting,6
amend,2
mentioning,15
lessening,2
tempered,2
overlooking,1
amendment,2
surer,2
mark,13
correct,5
infirmities,3
finest,20
composition,12
china,1
flaw,1
incurable,4
pattern,5
eternally,6
blemishes,3
effectual,4
forcing,7
restored,17
regain,3
fail,11
desperate,14
cases,13
unpleasant,6
contrive,9
meditations,9
employed,33
calculating,2
calculations,1
alter,2
secondly,6
alterations,7
projecting,1
improvement,2
studies,9
gardening,1
sciences,4
formed,15
completed,1
plan,6
luxury,3
superlative,3
ingredients,3
designs,13
immoderate,8
inheriting,2
supply,19
soundness,2
middleage,1
accomplish,4
immediate,25
execution,21
algebra,1
purchasing,1
extant,1
treats,4
reversions,2
c,25
chance,13
happening,8
busied,3
contemplations,3
unlucky,11
unseasonable,4
accidents,18
contrived,17
malapropos,1
destructive,2
suspense,4
exulting,6
accrue,4
himselfdied,1
proportion,9
soil,1
dead,41
tu,1
secanda,1
marmora,1
locas,1
ipsum,1
funus,1
sepulchri,1
immemor,1
struis,1
domos,1
sentiment,14
noblest,4
materials,7
pickaxe,1
spade,2
build,2
forgetting,7
proof,16
infallibility,1
foregoing,14
lamentations,7
suitable,1
decorations,2
physicians,7
epitaph,3
accustomed,6
supperroom,1
waited,11
considerable,28
punctual,1
walks,11
wont,37
proving,2
ineffectual,4
perverse,5
seriously,14
frightened,28
pacify,4
telling,28
herto,2
inticed,1
befallen,14
entreaties,13
frighten,8
glass,22
wine,27
parlour,19
search,15
grief,32
operates,4
depressed,1
elevated,7
bewail,1
floods,1
companion,53
dissuaded,3
indulging,5
philosophical,5
disappointments,6
fortify,2
soever,5
teach,15
concerned,44
resignation,5
bounds,7
feels,3
oh,42
somebody,15
himi,3
more”here,1
suppression,1
breath,24
bearing,6
vociferous,3
drew,17
stop,30
scream,4
assisted,9
tried,6
revived,4
experiments,2
bleeding,11
chafing,2
dropping,4
inexorable,4
grant,14
reprieve,3
counsel,14
applications,4
names,15
y,3
z,3
pulse,6
differed,8
holding,9
epilepsy,1
impression,21
adversary,3
disease,9
ascribes,1
victories,1
rheumatism,1
stone,3
gravel,1
consumption,2
patrons,1
faculty,8
nervous,2
fever,15
disagreements,1
patients,2
occur,9
college,9
revive,1
veins,2
scarified,1
chafed,1
sorts,5
drops,2
nostrils,8
anticipated,1
apply,22
fee,2
necessitated,2
acquiesced,6
recovered,41
ceremonies,7
complied,16
hold,57
corpse,4
unjust,11
misrepresented,9
recover,9
opposed,5
martyrs,2
exceed,6
cautious,5
killing,6
abstain,5
methods,19
curing,2
prescribe,3
harm,37
deliver,26
stands,12
clap,4
disgusted,2
prescribing,2
persuaded,25
sickness,8
visited,13
nurses,1
messages,1
expired,2
altered,19
sadness,1
dressed,19
interred,1
oblivion,5
written,15
joyful,5
oxford,8
dutiful,8
affectionate,4
sincere,11
devout,3
inconsolable,1
monument,3
virtues,13
memorable,2
fourteen,4
nineteen,1
pick,2
chronicle,2
consult,5
throwing,15
seasons,5
employing,1
vacant,4
spaces,1
conjectures,3
qualify,4
emotions,11
flint,1
philosophy,23
moderated,1
extinguished,3
correcting,2
unlawful,1
assuaging,1
raising,5
deathbed,5
conducted,20
strictest,5
suiting,2
habit,8
weeds,1
grey,2
white,13
dismal,2
sorrowful,4
sad,11
task,12
class,2
harder,4
penetration,9
reasonably,8
graduates,2
criticism,4
incidents,9
weekly,1
historians,10
numbers,13
consume,3
faculties,8
useful,8
capacity,17
foretel,2
requires,22
eminently,1
twelve,14
heroe,62
questioning,1
impatient,11
omens,6
tale,5
worth,35
relating,22
gamekeeper,34
flatter,14
guide,36
pen,14
throughout,1
directions,3
hanged,24
conjecture,8
earliest,1
propensity,3
vices,21
prophetically,1
robberies,2
robbing,8
orchard,1
stealing,6
duck,2
yard,5
picking,3
pocket,35
ball,4
resounded,5
educated,7
nephew,76
morals,12
corrupted,6
incident,24
lads,12
discerning,6
longest,7
dissertation,1
loose,14
stricter,1
meum,1
tuum,1
sarcastical,4
remarks,5
proverbs,1
comprised,1
proverb,7
noscitur,2
socio,2
atrocious,3
wickedness,14
accessary,2
apples,1
converted,6
smart,3
contiguous,1
manor,9
preservers,1
game,18
revenge,13
hare,18
cultivate,2
bannians,2
india,1
dedicate,2
protection,16
animals,6
unmercifully,1
slaughter,3
horseloads,1
clearly,7
heathenish,4
beings,8
fruges,1
consumere,2
nati,2
feras,1
beasts,5
squires,26
fulfil,6
shooting,2
covey,2
border,1
planted,3
consumers,1
flew,17
sportsmen,8
furze,1
bushes,4
paces,4
dominions,3
pain,17
forfeiting,1
trespass,5
scrupulously,1
sanctuary,1
invade,4
territories,1
sportsman,6
excessively,1
overpersuaded,1
importunate,4
persuasions,6
shot,6
horseback,4
gun,5
leapt,7
thickest,2
furzebrake,1
happily,11
searched,5
swearing,18
rode,18
complained,5
valuable,8
furniture,4
stole,8
guns,3
alledged,3
originally,7
sprung,2
interrogated,1
acquainting,9
deposed,5
stoutly,6
relying,3
resolutely,4
denied,16
questioned,3
melancholy,29
chief,10
anxiety,11
tenderer,2
reverend,2
thwackum,126
boys,11
questions,15
torture,2
confessions,2
extorted,5
stroke,1
flead,2
relieved,15
toms,13
suspect,29
mistaken,33
stress,2
injustice,16
ideas,21
friendly,19
exhortations,2
wronged,2
horse,61
sorrow,16
lashes,2
fulness,2
suggested,14
sealed,2
untruth,7
experiment,3
stubbornness,2
tell,184
exist,7
debate,13
briefly,2
square,90
resided,4
rate,8
deeply,7
plato,5
models,3
platonist,1
aristotelian,1
platonic,2
model,2
speculatist,1
legislator,2
theory,5
contradictions,1
disputation,1
tenets,3
diametrically,2
deformity,2
sink,10
iniquity,3
purified,2
redeemed,3
discourses,2
morality,2
measured,1
unalterable,5
fitness,10
decided,6
commentators,2
lawyer,29
coke,1
lyttleton,2
text,4
parson,79
triumphant,2
impossible,69
philosophically,1
established,7
vague,1
signification,2
mahometan,1
jew,2
maintainers,1
sects,2
arguing,3
infidels,2
hereticks,1
damnable,2
deceptions,1
heresies,1
protestant,11
mode,2
consistent,5
dependent,3
uphold,1
dictate,1
assert,13
absurdity,5
purposely,4
drawing,9
evident,1
drop,8
explanation,5
synonymous,4
repugnant,1
antecedent,2
asserts,1
coldly,4
honourit,1
quieted,2
disputants,3
growing,3
fallen,19
obviate,3
misconstructions,1
zeal,10
willingly,14
grossest,3
misunderstanding,1
perversion,1
misrepresent,2
purify,1
ennoble,3
raise,27
brute,3
buried,5
record,7
champions,2
dangerous,19
discredit,1
hypocrites,1
wittiest,2
profligates,1
civil,29
poisoned,1
fraud,3
pretence,6
curses,12
perpetrate,3
mischiefs,7
alike,12
holden,1
uttered,13
absurdities,3
selected,1
horribly,2
maimed,1
systems,2
discarded,3
derision,5
boxing,3
cautiously,6
inoffensive,4
amidst,2
roguery,2
beggarly,4
passionate,20
caused,20
phenomenon,1
galloping,1
uncle,81
indictment,1
assault,1
battery,3
wounding,1
provocation,11
omitted,17
reply,8
insisted,25
forbid,17
naughty,1
rejoined,1
affirmance,1
fib,5
stick,7
killed,16
flood,11
confessed,7
george,75
saidyes,1
diddeny,1
cut,11
flashed,3
thwackums,6
triumph“oh,1
ho,1
notion,9
whipped,3
obstinately,5
gentlemans,18
begging,8
difficultly,4
pray,63
advising,3
peaceably,2
disclosing,4
communicated,23
lashing,1
absorbed,2
birch,2
weak,7
remit,1
crimes,7
enlarged,4
solomon,2
idea,45
fortitude,6
unite,2
confound,4
castigation,2
concurred,7
censuring,1
unanimous,5
applauding,2
conformable,1
weighed,2
sign,12
invincible,1
fidelity,9
corresponded,1
mutterings,1
spoiled,6
remonstrances,6
dismist,1
inflexible,3
heavy,10
sneaking,4
poorspirited,1
epithets,2
honoured,10
appellations,2
brave,16
dog,10
ingratiated,4
gallantry,14
celebrated,12
applause,10
incurring,1
offending,6
smarted,3
inhibited,3
rod,1
chastising,1
inducement,3
harsh,2
barbarous,11
reverence,3
phrases,9
surprizing,17
endeared,2
preceptor,1
tokens,5
pull,5
hat,9
bow,3
unmindful,1
precepts,5
thoughtless,3
giddy,2
sobriety,3
manners,18
impudently,1
indecently,1
preference,10
throw,17
ventured,10
jest,10
address,6
sixteen,5
opposites,4
profoundly,2
praising,2
backs,2
ascribe,4
impressions,5
irresistible,9
panegyrics,2
instructors,1
loudly,12
praise,10
singular,3
imperfect,5
schools,2
learn,23
educate,1
adopted,5
university,12
tuition,3
tutor,5
borough,3
parliament,2
wished,34
overbalanced,3
incline,5
justified,4
conceives,1
imagines,2
conceits,5
scruple,17
palliate,4
exuberancies,1
derive,9
infallible,5
effects,29
personages,8
figure,29
theatre,14
meditated,4
closest,3
aspired,2
fix,8
vale,1
bosom,36
friendviz,1
grandmother,5
aunt,139
niece,59
cousin,96
servantmaid,1
supported,9
undertake,18
censured,6
moralists,1
shakespear,12
stuff,20
th,4
encouraged,8
undertaking,6
reflecting,6
covet,2
forbidden,8
expressum,1
facit,1
cessare,1
tacitum,1
lawgiver,1
forbids,1
goods,10
lawful,8
widows,1
recommending,3
degrade,3
vilify,1
scarify,1
flea,1
flogging,2
line,5
castigo,1
te,3
odio,1
habeam,1
sed,3
amem,1
chastise,1
concurring,2
beside,4
animosity,1
alternate,1
successes,1
soothed,4
parsons,13
squares,6
nearly,6
surfeited,1
bitters,1
listen,9
proposals,15
conversed,4
tongues,6
blot,2
journeys,3
guessed,7
showered,1
acquiescence,2
detested,12
slily,6
whip,2
sonof,1
monstrous,12
instanceshe,1
displeased,7
shown,25
sharply,2
miff,1
recommends,3
disinclination,4
evidently,1
demonstrated,2
mistake,28
rival,18
implacable,4
stranger,60
reaches,1
visibly,9
inhabited,5
steel,5
subdue,8
counterpoise,1
scale,4
benefaction,1
explain,8
henceforward,1
magnifying,2
viewed,4
inverted,2
perceptible,1
commendable,7
weakness,15
eradicate,5
injurious,4
mighty,14
events,6
wantonness,2
wildness,8
contributed,12
recording,2
welldisposed,2
youths,2
alas,28
circumspection,1
safe,25
intrinsically,2
inside,4
blacken,1
bedecked,3
precept,2
enforced,1
ask,61
chorus,1
rocks,1
split,1
misunderstood,7
undone,22
prevail,27
actors,6
smartmoney,2
innocently,3
frankly,1
oho,1
brh,1
footman,19
apartment,32
tyrannical,2
cudgel,2
barbarities,1
reprimanded,2
disrespectful,2
befriend,1
compunction,3
oversincere,1
smarting,1
feeding,1
riding,9
sensibly,2
theirs,6
discarding,1
miseries,6
hunger,14
naked,14
absolute,30
farthing,13
relieving,9
disobedience,7
abler,1
advocates,2
impertinent,9
deduce,1
comments,3
rogueries,1
stops,3
selling,6
bible,7
sale,1
halfprice,2
careful,4
penny,4
noted,3
oftener,3
passages,8
sacrilege,1
unpunished,1
inveighing,1
likening,2
buyers,1
sellers,1
temple,10
perceive,22
bibles,1
unfitness,3
tillotsons,1
sermons,3
rush,3
palest,1
learnedly,2
culpable,1
buyer,1
seller,1
stopt,31
needed,2
disobliging,1
choaked,3
depredations,4
restoring,5
nakedness,2
debts,4
consumed,5
affecting,6
guineas,24
cloath,1
thanking,4
morsel,9
rag,1
nightgown,2
distressed,5
penitence,2
dark,16
shower,6
rain,7
tidings,5
divulgers,1
contradicting,1
overturn,1
lights,7
leaving,24
destroyed,8
endure,10
slightly,1
belonging,12
espied,2
sitting,20
knocked,9
land,12
higgler,2
poacher,1
pitched,2
obnoxious,3
fame,12
supplied,7
screening,1
charmed,12
transgression,3
blinder,1
inspired,17
addition,7
letter,139
s,2
wired,1
hares,2
unluckily,22
secrecy,9
defend,13
shortlived,1
assigning,3
forbad,2
incensed,7
try,15
preserving,10
leaping,4
fivebarred,1
gates,3
sportsmanship,1
solemnly,10
drinking,17
bout,10
hunt,7
hounds,12
thousand,53
pound,8
huntsman,1
guest,8
dogs,14
horses,62
command,32
westerns,40
weighty,3
strengthening,1
arduous,2
implements,2
distinguishes,4
monsters,4
productions,5
distempered,3
brains,7
eminent,9
pastrycook,1
resemblance,9
calculated,4
brewer,1
tankard,5
ale,6
whilehistory,1
comrade,1
soothes,1
liquor,17
modern,35
butler,4
attributes,2
potation,2
writ,20
hurlothrumbo,1
piece,33
fiddle,4
instrument,8
likened,2
labours,9
interspersing,1
sundry,3
similes,1
poetical,4
embellishments,2
refresh,4
creep,3
interruptions,1
lasting,2
watchfulness,1
ascribed,7
jove,2
chosen,5
inserting,5
ornamental,1
heroic,10
historical,6
prosaic,1
poem,6
prepare,12
image,5
precedents,1
practised,13
tragick,1
poets,11
